à‚ì`éqfamily	ê∂ï®éÌ	diez_vk	diez_cby	à‚ì`éq_ids	à‚ì`éq	KO	OC	AA_length	NT_length	motif	E-Value < = 10e-3	verDB		OC_count
yir	pyo		PY06832	PY06832	PY06832   hypothetical protein		OC.529985	337	1014	Cir_Bir_Yir zf-AD	Cir_Bir_Yir/1	PY06832		819
yir	pyo		PY00308	PY00308	PY00308   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00308		819
yir	pyo		PY02113	PY02113	PY02113   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir	Cir_Bir_Yir/1	PY02113		819
yir	pyo		PY02312	PY02312	PY02312   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir Mrx7	Cir_Bir_Yir/1	PY02312		819
yir	pyo		PY03196	PY03196	PY03196   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir Peptidase_C3	Cir_Bir_Yir/1	PY03196		819
yir	pyo		PY03341	PY03341	PY03341   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir MRP-S23	Cir_Bir_Yir/1	PY03341		819
yir	pyo		PY03976	PY03976	PY03976   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yird Syntaxin_2d DUF4064	Cir_Bir_Yir/1	PY03976		819
yir	pyo		PY05928	PY05928	PY05928   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir RPW8	Cir_Bir_Yir/1	PY05928		819
yir	pyo		PY06794	PY06794	PY06794   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yird MRP-S23d GIT1_Cd Gp-FAR-1d Retrotran_gag_2d PhaP_Bmegd TSNAXIP1_Nd DUF912d Dehydrind DUF4064d IglC	Cir_Bir_Yir/1	PY06794		819
yir	pyo		PY06937	PY06937	PY06937   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06937		819
yir	pyo		PY07226	PY07226	PY07226   hypothetical protein		OC.529985	338	1017	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07226		819
yir	pyo		PY04319	PY04319	PY04319   hypothetical protein		OC.529985	339	1020	Cir_Bir_Yir	Cir_Bir_Yir/1	PY04319		819
yir	pyo		PY05871	PY05871	PY05871   hypothetical protein		OC.529985	339	1020	Cir_Bir_Yir	Cir_Bir_Yir/1	PY05871		819
yir	pyo		PY05988	PY05988	PY05988   hypothetical protein		OC.529985	339	1020	Cir_Bir_Yir GIT1_C Med30 zf-AD	Cir_Bir_Yir/1	PY05988		819
yir	pyo		PY07072	PY07072	PY07072   hypothetical protein		OC.529985	339	1020	Cir_Bir_Yir CPG4	Cir_Bir_Yir/1	PY07072		819
yir	pyo		PY02702	PY02702	PY02702   hypothetical protein		OC.529985	340	1023	Cir_Bir_Yir Orthopox_A5L SF-assemblin Retrotran_gag_2	Cir_Bir_Yir/1	PY02702		819
yir	pyo		PY04721	PY04721	PY04721   hypothetical protein		OC.529985	340	1023	Cir_Bir_Yir zf-AD	Cir_Bir_Yir/1	PY04721		819
yir	pyo		PY05026	PY05026	PY05026   hypothetical protein		OC.529985	340	1024	Cir_Bir_Yir DUF1049 Retrotran_gag_2	Cir_Bir_Yir/1	PY05026		819
yir	pyo		PY06029	PY06029	PY06029   hypothetical protein		OC.529985	340	1023	Cir_Bir_Yir Glyco_hydro_1 PSII_Pbs27	Cir_Bir_Yir/1	PY06029		819
yir	pyo		PY06831	PY06831	PY06831   hypothetical protein		OC.529985	340	1023	Cir_Bir_Yir Synaptobrevin	Cir_Bir_Yir/1	PY06831		819
yir	pyo		PY06862	PY06862	PY06862   hypothetical protein		OC.529985	340	1023	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06862		819
yir	pyo		PY07304	PY07304	PY07304   hypothetical protein		OC.529985	340	1023	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07304		819
yir	pyo		PY07454	PY07454	PY07454   hypothetical protein		OC.529985	340	1024	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07454		819
yir	pyo		PY04158	PY04158	PY04158   hypothetical protein		OC.529985	341	1026	Cir_Bir_Yir	Cir_Bir_Yir/1	PY04158		819
yir	pyo		PY06585	PY06585	PY06585   hypothetical protein		OC.529985	341	1026	Cir_Bir_Yir PrgI	Cir_Bir_Yir/1	PY06585		819
yir	pyo		PY02523	PY02523	PY02523   hypothetical protein		OC.529985	342	1029	Cir_Bir_Yir DUF1049	Cir_Bir_Yir/1	PY02523		819
yir	pyo		PY05363	PY05363	PY05363   hypothetical protein		OC.529985	342	1030	Cir_Bir_Yir PSII_Pbs27	Cir_Bir_Yir/1	PY05363		819
yir	pyo		PY05428	PY05428	PY05428   hypothetical protein		OC.529985	342	1029	Cir_Bir_Yir MarC ANAPC5 DUF4064	Cir_Bir_Yir/1	PY05428		819
yir	pyo		PY03642	PY03642	PY03642   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yir DUF713 Terpene_synth	Cir_Bir_Yir/1	PY03642		819
yir	pyo		PY04157	PY04157	PY04157   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yir	Cir_Bir_Yir/1	PY04157		819
yir	pyo		PY04733	PY04733	PY04733   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yir Methyltransf_28 MSA-2c	Cir_Bir_Yir/1	PY04733		819
yir	pyo		PY06324	PY06324	PY06324   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06324		819
yir	pyo		PY06822	PY06822	PY06822   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yir PrgI	Cir_Bir_Yir/1	PY06822		819
yir	pyo		PY07149	PY07149	PY07149   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yir BCNT MOR2-PAG1_C MRP-S23	Cir_Bir_Yir/1	PY07149		819
yir	pyo		PY07175	PY07175	PY07175   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yir Nitrate_red_del AATF-Che1	Cir_Bir_Yir/1	PY07175		819
yir	pyo		PY07271	PY07271	PY07271   hypothetical protein		OC.529985	343	1032	Cir_Bir_Yird PSII_Pbs27d MRP-S23	Cir_Bir_Yir/1	PY07271		819
yir	pyo		PY02827	PY02827	PY02827   hypothetical protein		OC.529985	344	1035	Cir_Bir_Yir	Cir_Bir_Yir/1	PY02827		819
yir	pyo		PY04266	PY04266	PY04266   hypothetical protein		OC.529985	344	1035	Cir_Bir_Yir	Cir_Bir_Yir/1	PY04266		819
yir	pyo		PY05861	PY05861	PY05861   hypothetical protein		OC.529985	344	1035	Cir_Bir_Yir	Cir_Bir_Yir/1	PY05861		819
yir	pyo		PY07405	PY07405	PY07405   hypothetical protein		OC.529985	344	1035	Cir_Bir_Yir PigN SPC12 MRP-S23	Cir_Bir_Yir/1	PY07405		819
yir	pyo		PY00988	PY00988	PY00988   hypothetical protein		OC.529985	345	1038	Cir_Bir_Yir Polyoma_lg_T_C DUF4167 	Cir_Bir_Yir/1	PY00988		819
yir	pyo		PY01651	PY01651	PY01651   hypothetical protein		OC.529985	345	1038	Cir_Bir_Yir AATF-Che1 DUF3884 MRP-S23	Cir_Bir_Yir/1	PY01651		819
yir	pyo		PY03385	PY03385	PY03385   hypothetical protein		OC.529985	345	1038	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03385		819
yir	pyo		PY06897	PY06897	PY06897   hypothetical protein		OC.529985	345	1038	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06897		819
yir	pyo		PY07169	PY07169	PY07169   hypothetical protein		OC.529985	345	1038	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07169		819
yir	pyo		PY00493	PY00493	PY00493   hypothetical protein		OC.529985	346	1041	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00493		819
yir	pyo		PY02660	PY02660	PY02660   hypothetical protein		OC.529985	346	1041	Cir_Bir_Yir	Cir_Bir_Yir/1	PY02660		819
yir	pyo		PY02825	PY02825	PY02825   hypothetical protein		OC.529985	346	1041	Cir_Bir_Yir MSA-2c	Cir_Bir_Yir/1	PY02825		819
yir	pyo		PY03018	PY03018	PY03018   hypothetical protein		OC.529985	346	1041	Cir_Bir_Yir MRP-S23	Cir_Bir_Yir/1	PY03018		819
yir	pyo		PY01834	PY01834	PY01834   hypothetical protein		OC.529985	347	1044	Cir_Bir_Yir DUF4167 DUF2039	Cir_Bir_Yir/1	PY01834		819
yir	pyo		PY06155	PY06155	PY06155   hypothetical protein		OC.529985	347	1044	Cir_Bir_Yir MRP-S23	Cir_Bir_Yir/1	PY06155		819
yir	pyo		PY07415	PY07415	PY07415   hypothetical protein		OC.529985	347	1046	Cir_Bir_Yir MOR2-PAG1_C DUF4064	Cir_Bir_Yir/1	PY07415		819
yir	pyo		PY03436	PY03436	PY03436   hypothetical protein		OC.529985	349	1050	Cir_Bir_Yir Presenilin zf-C2H2_jaz Sec8_exocyst	Cir_Bir_Yir/1	PY03436		819
yir	pyo		PY06827	PY06827	PY06827   hypothetical protein		OC.529985	349	1052	Cir_Bir_Yir Presenilin Turandot	Cir_Bir_Yir/1	PY06827		819
yir	pyo		PY06988	PY06988	PY06988   hypothetical protein		OC.529985	349	1050	Cir_Bir_Yir MSA-2c	Cir_Bir_Yir/1	PY06988		819
yir	pyo		PY04310	PY04310	PY04310   hypothetical protein		OC.529985	350	1053	Cir_Bir_Yir Serum_albumin	Cir_Bir_Yir/1	PY04310		819
yir	pyo		PY05942	PY05942	PY05942   hypothetical protein		OC.529985	350	1054	Cir_Bir_Yir NfeD	Cir_Bir_Yir/1	PY05942		819
yir	pyo		PY06339	PY06339	PY06339   hypothetical protein		OC.529985	350	1053	Cir_Bir_Yir PigN SPC12 PSII_Pbs27 MRP-S23	Cir_Bir_Yir/1	PY06339		819
yir	pyo		PY07477	PY07477	PY07477   hypothetical protein		OC.529985	350	1053	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07477		819
yir	pyo		PY05146	PY05146	PY05146   hypothetical protein		OC.529985	351	1056	Cir_Bir_Yir DUF4064	Cir_Bir_Yir/1	PY05146		819
yir	pyo		PY01304	PY01304	PY01304   hypothetical protein		OC.529985	352	1059	Cir_Bir_Yir APG17 Retrotran_gag_2	Cir_Bir_Yir/1	PY01304		819
yir	pyo		PY04735	PY04735	PY04735   hypothetical protein		OC.529985	352	1059	Cir_Bir_Yir VPS28 BCNT	Cir_Bir_Yir/1	PY04735		819
yir	pyo		PY01692	PY01692	PY01692   hypothetical protein		OC.529985	353	1062	Cir_Bir_Yir FF	Cir_Bir_Yir/1	PY01692		819
yir	pyo		PY06534	PY06534	PY06534   hypothetical protein		OC.529985	353	1062	Cir_Bir_Yir GIT1_C DUF3464	Cir_Bir_Yir/1	PY06534		819
yir	pyo		PY06508	PY06508	PY06508   hypothetical protein		OC.529985	355	1068	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06508		819
yir	pyo		PY04211	PY04211	PY04211   hypothetical protein		OC.529985	357	1074	Cir_Bir_Yir	Cir_Bir_Yir/1	PY04211		819
yir	pyo		PY06946	PY06946	PY06946   hypothetical protein		OC.529985	357	1074	Cir_Bir_Yir PSII_Pbs27	Cir_Bir_Yir/1	PY06946		819
yir	pyo		PY00050	PY00050	PY00050   hypothetical protein		OC.529985	358	1077	Cir_Bir_Yir DUF1663	Cir_Bir_Yir/1	PY00050		819
yir	pyo		PY03972	PY03972	PY03972   hypothetical protein		OC.529985	358	1077	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03972		819
yir	pyo		PY04883	PY04883	PY04883   hypothetical protein		OC.529985	358	1079	Cir_Bir_Yir	Cir_Bir_Yir/1	PY04883		819
yir	pyo		PY06089	PY06089	PY06089   hypothetical protein		OC.529985	358	1077	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06089		819
yir	pyo		PY06830	PY06830	PY06830   hypothetical protein		OC.529985	358	1077	Cir_Bir_Yir GalP_UDP_transf GCR1_C	Cir_Bir_Yir/1	PY06830		819
yir	pyo		PY03359	PY03359	PY03359   hypothetical protein		OC.529985	359	1080	Cir_Bir_Yir EVI2A	Cir_Bir_Yir/1	PY03359		819
yir	pyo		PY03399	PY03399	PY03399   hypothetical protein		OC.529985	359	1080	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03399		819
yir	pyo		PY03998	PY03998	PY03998   hypothetical protein		OC.529985	359	1080	Cir_Bir_Yir DUF4203	Cir_Bir_Yir/1	PY03998		819
yir	pyo		PY07035	PY07035	PY07035   hypothetical protein		OC.529985	359	1080	Cir_Bir_Yir zf-AD	Cir_Bir_Yir/1	PY07035		819
yir	pyo		PY00957	PY00957	PY00957   hypothetical protein		OC.529985	360	1083	Cir_Bir_Yir Bestrophin	Cir_Bir_Yir/1	PY00957		819
yir	pyo		PY01693	PY01693	PY01693   hypothetical protein		OC.529985	360	1083	Cir_Bir_Yir	Cir_Bir_Yir/1	PY01693		819
yir	pyo		PY04667	PY04667	PY04667   hypothetical protein		OC.529985	360	1083	Cir_Bir_Yir	Cir_Bir_Yir/1	PY04667		819
yir	pyo		PY02362	PY02362	PY02362   hypothetical protein		OC.529985	361	1086	Cir_Bir_Yir LisH	Cir_Bir_Yir/1	PY02362		819
yir	pyo		PY00284	PY00284	PY00284   hypothetical protein		OC.529985	362	1089	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00284		819
yir	pyo		PY04321	PY04321	PY04321   hypothetical protein		OC.529985	362	1085	Cir_Bir_Yir Peptidase_S46 zf-C4H2 Oscp1 APG17 Fib_alpha	Cir_Bir_Yir/1	PY04321		819
yir	pyo		PY05318	PY05318	PY05318   hypothetical protein		OC.529985	364	1095	Cir_Bir_Yir DUF3464 DUF4064 vWF_A	Cir_Bir_Yir/1	PY05318		819
yir	pyo		PY06149	PY06149	PY06149   hypothetical protein		OC.529985	364	1095	Cir_Bir_Yird Syntaxin_2d CC190	Cir_Bir_Yir/1	PY06149		819
yir	pyo		PY03486	PY03486	PY03486   hypothetical protein		OC.529985	365	1099	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03486		819
yir	pyo		PY06569	PY06569	PY06569   hypothetical protein		OC.529985	365	1098	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06569		819
yir	pyo		PY04980	PY04980	PY04980   hypothetical protein		OC.529985	366	1101	Cir_Bir_Yir DUF1705 DUF3826	Cir_Bir_Yir/1	PY04980		819
yir	pyo		PY06228	PY06228	PY06228   hypothetical protein		OC.529985	366	1101	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06228		819
yir	pyo		PY00236	PY00236	PY00236   hypothetical protein		OC.529985	368	1107	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00236		819
yir	pyo		PY02038	PY02038	PY02038   hypothetical protein		OC.529985	368	1107	Cir_Bir_Yir PrgI zf-AD APG17	Cir_Bir_Yir/1	PY02038		819
yir	pyo		PY03315	PY03315	PY03315   hypothetical protein		OC.529985	369	1110	Cir_Bir_Yir PigN EAP30	Cir_Bir_Yir/1	PY03315		819
yir	pyo		PY03320	PY03320	PY03320   hypothetical protein		OC.529985	369	1110	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03320		819
yir	pyo		PY03403	PY03403	PY03403   hypothetical protein		OC.529985	370	1113	Cir_Bir_Yir MSA-2c	Cir_Bir_Yir/1	PY03403		819
yir	pyo		PY00849	PY00849	PY00849   hypothetical protein		OC.529985	371	1116	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00849		819
yir	pyo		PY00328	PY00328	PY00328   hypothetical protein		OC.529985	372	1119	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00328		819
yir	pyo		PY03539	PY03539	PY03539   hypothetical protein		OC.529985	372	1120	Cir_Bir_Yir DUF1049	Cir_Bir_Yir/1	PY03539		819
yir	pyo		PY01442	PY01442	PY01442   hypothetical protein		OC.529985	374	1125	Cir_Bir_Yir DUF4621 DUF1461 DASH_Dad4	Cir_Bir_Yir/1	PY01442		819
yir	pyo		PY05895	PY05895	PY05895   hypothetical protein		OC.529985	374	1125	Cir_Bir_Yir DUF1035 MRP-S23	Cir_Bir_Yir/1	PY05895		819
yir	pyo		PY04379	PY04379	PY04379   hypothetical protein		OC.529985	376	1131	Cir_Bir_Yir Phage_connect_1	Cir_Bir_Yir/1	PY04379		819
yir	pyo		PY00574	PY00574	PY00574   hypothetical protein		OC.529985	378	1137	Cir_Bir_Yir Bestrophin	Cir_Bir_Yir/1	PY00574		819
yir	pyo		PY00644	PY00644	PY00644   hypothetical protein		OC.529985	380	1143	Cir_Bir_Yir UBN2	Cir_Bir_Yir/1	PY00644		819
yir	pyo		PY02042	PY02042	PY02042   hypothetical protein		OC.529985	381	1146	Cir_Bir_Yir DUF713	Cir_Bir_Yir/1	PY02042		819
yir	pyo		PY02425	PY02425	PY02425   hypothetical protein		OC.529985	388	1167	Cir_Bir_Yir	Cir_Bir_Yir/1	PY02425		819
yir	pyo		PY03758	PY03758	PY03758   hypothetical protein		OC.529985	389	1170	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03758		819
yir	pyo		PY03731	PY03731	PY03731   hypothetical protein		OC.529985	393	1182	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03731		819
yir	pyo		PY02689	PY02689	PY02689   hypothetical protein		OC.529985	400	1203	Cir_Bir_Yir DUF1705 DUF3826	Cir_Bir_Yir/1	PY02689		819
yir	pyo		PY00924	PY00924	PY00924   hypothetical protein		OC.529985	421	1266	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00924		819
yir	pyo		PY02760	PY02760	PY02760   hypothetical protein		OC.529985	481	1446	Cir_Bir_Yir GIT1_C	Cir_Bir_Yir/1	PY02760		819
yir	pyo		PY00395	PY00395	PY00395   hypothetical protein		OC.529985	552	1659	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00395		819
yir	pyo		PY02311	PY02311	PY02311   hypothetical protein		OC.529985	289	870	Cir_Bir_Yir ABC2_membrane_3	Cir_Bir_Yir/1 ABC2_membrane_3/1	PY02311		819
yir	pyo		PY03023	PY03023	PY03023   hypothetical protein		OC.529985	176	531	Cir_Bir_Yir ALIX_LYPXL_bnd CAT APG17 MCM_N	Cir_Bir_Yir/1 ALIX_LYPXL_bnd/1	PY03023		819
yir	pyo		PY04783	PY04783	PY04783   hypothetical protein		OC.529985	310	933	Cir_Bir_Yir ICEA Retrotran_gag_2	Cir_Bir_Yir/1 ICEA/1	PY04783		819
yir	pyo		PY05649	PY05649	PY05649   hypothetical protein		OC.529985	302	909	Cir_Bir_Yir IL5 DUF745	Cir_Bir_Yir/1 IL5/1	PY05649		819
yir	pyo		PY06385	PY06385	PY06385   hypothetical protein		OC.529985	312	940	Cir_Bir_Yir IL5 DUF745	Cir_Bir_Yir/1 IL5/1	PY06385		819
yir	pyo		PY00086	PY00086	PY00086   hypothetical protein		OC.529985	291	876	Cir_Bir_Yir Na_Ca_ex IL2 Fez1 LOH1CR12	Cir_Bir_Yir/1 Na_Ca_ex/1	PY00086		819
yir	pyo		PY04249	PY04249	PY04249   hypothetical protein		OC.529985	355	1069	Cir_Bir_Yir GP3_package Na_Ca_ex	Cir_Bir_Yir/1 Na_Ca_ex/1	PY04249		819
yir	pyo		PY07315	PY07315	PY07315   hypothetical protein		OC.529985	313	942	Cir_Bir_Yir Polyoma_lg_T_C	Cir_Bir_Yir/1 Polyoma_lg_T_C/1	PY07315		819
yir	pyo		PY03826	PY03826	PY03826   hypothetical protein		OC.529985	316	951	Cir_Bir_Yir Polyoma_lg_T_C Retrotran_gag_2	Cir_Bir_Yir/1 Polyoma_lg_T_C/1	PY03826		819
yir	pyo		PY04978	PY04978	PY04978   hypothetical protein		OC.529985	271	816	Cir_Bir_Yir RPW8 APG17	Cir_Bir_Yir/1 RPW8/1	PY04978		819
yir	pyo		PY00661	PY00661	PY00661   hypothetical protein		OC.529985	278	837	Cir_Bir_Yir RPW8	Cir_Bir_Yir/1 RPW8/1	PY00661		819
yir	pyo		PY05796	PY05796	PY05796   hypothetical protein		OC.529985	278	837	Cir_Bir_Yir RPW8	Cir_Bir_Yir/1 RPW8/1	PY05796		819
yir	pyo		PY00428	PY00428	PY00428   hypothetical protein		OC.529985	253	762	Cir_Bir_Yir	Cir_Bir_Yir/2	PY00428		819
yir	pyo		PY06666	PY06666	PY06666   hypothetical protein		OC.529985	262	789	Cir_Bir_Yir	Cir_Bir_Yir/2	PY06666		819
yir	pyo		PY00578	PY00578	PY00578   hypothetical protein		OC.529985	265	798	Cir_Bir_Yir V-ATPase_H_C	Cir_Bir_Yir/2	PY00578		819
yir	pyo		PY06326	PY06326	PY06326   hypothetical protein		OC.529985	275	828	Cir_Bir_Yir Col_cuticle_N	Cir_Bir_Yir/2	PY06326		819
yir	pyo		PY02114	PY02114	PY02114   hypothetical protein		OC.529985	359	1080	Cir_Bir_Yir	Cir_Bir_Yir/2	PY02114		819
yir	pyo		PY06567	PY06567	PY06567   hypothetical protein		OC.529985	622	1869	Cir_Bir_Yir APG17	Cir_Bir_Yir/2	PY06567		819
yir	pyo		PY03966	PY03966	PY03966   hypothetical protein		OC.529985	684	2055	Cir_Bir_Yir	Cir_Bir_Yir/2	PY03966		819
yir	pyo		PY02576	PY02576	PY02576   hypothetical protein		OC.529985	212	641	Cir_Bir_Yir	Cir_Bir_Yir/3	PY02576		819
yir	pyo			PY07122	PY07122   hypothetical protein		OC.421826	85	260	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07122		24
yir	pyo			PY07123	PY07123   hypothetical protein		OC.421826	326	981	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07123		24
yir	pyo			PY06317	PY06317   hypothetical protein		OC.421826	341	1026	Cir_Bir_Yir VPS28 AAA_14 His_biosynth	Cir_Bir_Yir/1	PY06317		24
yir	pyo		PY01966	PY01966	PY01966   hypothetical protein		OC.421826	544	1635	Cir_Bir_Yir	Cir_Bir_Yir/1	PY01966		24
yir	pyo		PY01963	PY01963	PY01963   hypothetical protein		OC.421826	545	1638	Cir_Bir_Yir	Cir_Bir_Yir/1	PY01963		24
yir	pyo		PY02368	PY02368	PY02368   hypothetical protein		OC.421826	553	1662	Cir_Bir_Yir	Cir_Bir_Yir/1	PY02368		24
yir	pyo		PY05044	PY05044	PY05044   hypothetical protein		OC.421826	555	1668	Cir_Bir_Yir	Cir_Bir_Yir/1	PY05044		24
yir	pyo		PY04593	PY04593	PY04593   hypothetical protein		OC.421826	564	1695	Cir_Bir_Yir Imm70	Cir_Bir_Yir/1	PY04593		24
yir	pyo		PY07473	PY07473	PY07473   hypothetical protein		OC.421826	569	1710	Cir_Bir_Yir Imm70 7TM_GPCR_Srab Mem_trans	Cir_Bir_Yir/1	PY07473		24
yir	pyo		PY00754	PY00754	PY00754   hypothetical protein		OC.421826	586	1761	Cir_Bir_Yir Imm70 Plasmodium_Vir	Cir_Bir_Yir/1	PY00754		24
yir	pyo		PY07826	PY07826	PY07826   hypothetical protein		OC.421826	595	1788	Cir_Bir_Yir TetR_C_8	Cir_Bir_Yir/1	PY07826		24
yir	pyo		PY05901	PY05901	PY05901   hypothetical protein		OC.421826	627	1884	Cir_Bir_Yir MTTB	Cir_Bir_Yir/1	PY05901		24
yir	pyo		PY03178	PY03178	PY03178   hypothetical protein		OC.421826	645	1940	Cir_Bir_Yir	Cir_Bir_Yir/1	PY03178		24
yir	pyo		PY01981	PY01981	PY01981   hypothetical protein		OC.421826	653	1962	Cir_Bir_Yir	Cir_Bir_Yir/1	PY01981		24
yir	pyo		PY07187	PY07187	PY07187   hypothetical protein		OC.421826	653	1962	Cir_Bir_Yir	Cir_Bir_Yir/1	PY07187		24
yir	pyo		PY00482	PY00482	PY00482   hypothetical protein		OC.421826	702	2109	Cir_Bir_Yir	Cir_Bir_Yir/1	PY00482		24
yir	pyo		PY00748	PY00748	PY00748   hypothetical protein		OC.421826	748	2247	Cir_Bir_Yir DUF2418	Cir_Bir_Yir/1	PY00748		24
yir	pyo		PY05438	PY05438	PY05438   hypothetical protein		OC.421826	953	2862	Cir_Bir_Yir	Cir_Bir_Yir/1	PY05438		24
yir	pyo		PY06516	PY06516	PY06516   dentin phosphoryn		OC.421826	1132	3399	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06516		24
yir	pyo		PY01773	PY01773	PY01773   hypothetical protein		OC.421826	584	1755	Cir_Bir_Yir	Cir_Bir_Yir/2	PY01773		24
yir	pyo		PY04914	PY04914	PY04914   hypothetical protein		OC.421826	586	1761	Cir_Bir_Yir Imm70 Mem_trans	Cir_Bir_Yir/2	PY04914		24
yir	pyo		PY03889	PY03889	PY03889   hypothetical protein		OC.421826	652	1959	Cir_Bir_Yir DUF310 Neur_chan_memb	Cir_Bir_Yir/2	PY03889		24
yir	pyo			PY03660	PY03660   hypothetical protein		OC.421826	54	165	Herpes_UL42	Herpes_UL42/1			24
yir	pyo			PY02250	PY02250   hypothetical protein		OC.421826	43	132	Fibrinogen_aC				24
yir	pyo			PY03363	PY03363   hypothetical protein		OC.530007	591	1776	Cir_Bir_Yir	Cir_Bir_Yir	PY03363		16
yir	pyo			PY03340	PY03340   hypothetical protein		OC.530007	605	1818	Cir_Bir_Yir DUF479	Cir_Bir_Yir	PY03340		16
yir	pyo			PY05080	PY05080   hypothetical protein		OC.530007	617	1854	Cir_Bir_Yir COX6C	Cir_Bir_Yir	PY05080		16
yir	pyo			PY03612	PY03612   hypothetical protein		OC.530007	622	1869	Cir_Bir_Yir	Cir_Bir_Yir	PY03612		16
yir	pyo			PY05432	PY05432   multiple banded antigen		OC.530007	623	1872	Cir_Bir_Yir Apolipoprotein	Cir_Bir_Yir	PY05432		16
yir	pyo			PY03507	PY03507   hypothetical protein		OC.530007	644	1935	Cir_Bir_Yir	Cir_Bir_Yir	PY03507		16
yir	pyo			PY01236	PY01236   hypothetical protein		OC.530007	659	1980	Cir_Bir_Yir Apolipoprotein	Cir_Bir_Yir	PY01236		16
yir	pyo			PY01978	PY01978   hypothetical protein		OC.530007	725	2178	Cir_Bir_Yir Ribosomal_S4	Cir_Bir_Yir	PY01978		16
yir	pyo			PY02954	PY02954   hypothetical protein		OC.530007	737	2211	Cir_Bir_Yir Ribosomal_S4	Cir_Bir_Yir	PY02954		16
yir	pyo			PY06617	PY06617   hypothetical protein		OC.530007	742	2229	Cir_Bir_Yir Ribosomal_S4	Cir_Bir_Yir	PY06617		16
yir	pyo		PY05821	PY05821	PY05821   dentin sialoprotein-phosphophoryn		OC.530007	821	2466	Cir_Bir_Yir MKT1_N	Cir_Bir_Yir	PY05821		16
yir	pyo		PY03611	PY03611	PY03611   hypothetical protein		OC.530007	847	2544	Cir_Bir_Yir	Cir_Bir_Yir	PY03611		16
yir	pyo			PY00339	PY00339   hypothetical protein		OC.530007	307	924	Cir_Bir_Yir		PY00339		16
yir	pyo			PY03431	PY03431   hypothetical protein		OC.530007	634	1907	Cir_Bir_Yir Ribosomal_S4				16
yir	pyo			PY06438	PY06438   hypothetical protein		OC.530007	761	2283	Cir_Bir_Yir		PY06438		16
yir	pyo			PY03608	PY03608   hypothetical protein		OC.530007	765	2295	Cir_Bir_Yir Neisseria_TspB		PY03608		16
yir	pyo			PY06496	PY06496   hypothetical protein		OC.269082	978	2937	Cir_Bir_Yir	Cir_Bir_Yir/1	PY06496		4
yir	pyo			PY01650	PY01650   hypothetical protein		OC.269082	1115	3348	Cir_Bir_Yir DUF2682	Cir_Bir_Yir/1	PY01650		4
yir	pyo			PY07286	PY07286   hypothetical protein		OC.269082	376	1131					4
yir	pyo			PY06691	PY06691   hypothetical protein		OC.269082	561	1686	PgaD				4
yir	pyo			PY00159	PY00159   hypothetical protein		OC.529986	1023	3072	Cir_Bir_Yir	Cir_Bir_Yir	PY00159		4
